69848,41894,9665,158011,10590
190859,82700,37165,12486,11302
29146,6521,347764,756,11282
283708,11637,309919,14729,22327
46261,13680,8968,219,296096
20009,360188,17127,31203,10226
27451,2163,2755,74777,55831
235260,16769,162903,75033,295886
257088,77332,9799,9366,10718
20504,66607,82700,14278,587
13856,14139,9381,258489,14623
64688,333355,13856,14351,38322
13476,80585,226857,11690,253331
17577,4599,14160,1833,14293
13856,841,9955,14624,157350
2755,114635,11935,12486,14014
119450,250902,152747,18681,222250
36586,72331,123553,36647,19901
125052,13166,11687,2295,208134
634,331745,5353,355629,36351
15045,274758,24432,118,73191
37165,13994,24424,74084,23963
549,50875,290391,26039,28665
37165,13994,6016,12486,343795
4553,56491,34647,14014,278
10362,16112,37165,13994,227973
17379,7913,89325,39210,309919
162396,10400,46838,129139,18570
9023,417859,71688,29076,67373
21765,385636,10067,62214,11802
14014,205587,74725,14757,26022
188207,214,184315,98,14014
14834,11873,10047,113464,31668
280092,13776,332411,26268,11667
9208,8007,744,45380,8963
14846,17820,27686,76487,1956
62008,2309,773,13523,712
157,172,11260,200,87421
26815,312221,921,8489,64807
41446,4232,10760,112456,4234
15489,13079,75033,27322,10740
302688,47546,5689,10073,59436
278,2122,6071,14014,37165
159037,80585,23367,2054,238
21801,137093,109418,9285,46435
325373,10656,1832,8321,10013
144340,11932,691,11357,6217
10944,80468,13596,5172,15556
157547,41630,44413,139998,51540
4599,14160,33693,1690,68818
150211,4942,44092,792,10691
302156,273481,59965,39514,254904
34592,56288,41110,18041,55
17734,80585,17880,20309,3172
13856,87421,62,10202,77948
239897,11359,96399,283384,227
13856,1850,2056,14351,29371
214,4251,10163,192132,21612
38780,355629,302688,21612,80468
173931,376010,29595,9825,208134
37165,16858,2054,14014,159037
41515,7518,9907,50135,9975
13600,19,29406,133931,76285
293646,10225,137321,84329,241771
11935,14757,8849,243940,12486
202575,228326,227973,12,172391
269057,82654,924,1365,3034
11170,13260,9981,27549,9957
1892,927,1895,1893,122906
8961,154,342521,13537,11826
36593,268920,249164,4551,11517
50698,1947,14757,704,84184
13983,152760,57119,129139,11282
87421,8077,47452,12142,90369
22897,6557,20943,1640,7510
38,16651,278348,55903,43867
10329,18681,905,75861,8841
228326,172391,24424,2270,671
9583,142,11091,80468,12227
241254,13856,39514,10589,16888
24206,8427,324668,2501,22832
9552,12245,9644,579,14757
38093,13812,10385,53113,385383
15489,224569,32274,47502,261023
14757,38033,13994,6440,10226
10471,4911,19457,204082,7485
13536,31166,807,1586,8988
38093,4550,17577,10894,14293
205587,14757,306667,14014,11935
331190,12079,80468,10364,325173
318040,13972,16016,13960,9583
253450,14392,2253,24,4349
84332,37931,11470,9809,11618
241766,817,87421,21801,9982
342,25,11302,16112,27936
10950,1819,14745,704,7445
821,10073,13596,114635,12400
9021,51052,10719,103663,9279
125052,11219,4816,38717,9957
14014,14757,12486,11935,2755
18615,12783,2288,18041,9603
68812,37165,12486,13994,11935
8744,13362,20360,41317,613
227975,13908,29339,96399,28178
13510,24973,14191,13536,373314
1598,60420,7445,14757,37950
14014,37165,318850,14293,295886
834,12437,38321,52520,24021
987,12405,1359,281957,9291
429,65448,37233,11935,37232
30139,21755,1262,4599,215924
309919,1090,13501,245,8271
256962,8968,82700,10073,6020
74084,46261,9944,11979,260947
39541,9889,41630,10885,159014
60307,74534,38033,1954,36355
404,46503,43949,26039,9526
27420,74643,140823,355629,268171
60243,8675,84892,254128,2619
13689,84318,242095,9913,74643
18947,10186,310569,40932,181940
14014,12486,14757,9355,13223
628,11979,36647,36586,50037
8293,38780,70868,13079,76494
9282,10629,19959,1497,184315
68812,8850,19959,198184,8427
13072,37028,182,22215,342
9672,170687,27360,38717,68684
252360,9335,29371,10074,13856
20009,19644,235260,23963,82679
244783,72431,424,227306,16869
113464,342,76487,158011,9664
214,78705,41283,2370,27360
13856,136400,14351,29371,20055
9963,52010,324668,14474,272724
64689,287948,11228,9624,20296
3766,11128,9754,39451,72358
12177,253235,73247,13497,9842
310933,52067,38448,39780,38358
29371,11975,10398,9396,308639
66,9895,2575,250349,16784
3489,55831,11468,48138,31640
16112,704,12486,37165,11935
429,13983,16353,10073,6947
34043,72431,744,28089,1369
98568,24662,211557,40932,355629
49787,9448,13898,5689,979
1497,13856,76170,64686,308531
13983,253331,222935,436,23479
43213,192132,343795,14014,256924
5178,16406,64688,108346,13920
76758,27455,40794,264656,10183
13056,39514,26171,27360,16112
30315,307081,59965,10707,322194
256092,98549,10034,48289,220488
16620,50848,331190,343409,226857
15875,73567,50538,49787,37735
244316,6440,74084,15556,8293
5820,36955,37165,14757,24424
360188,300327,325173,10008,31005
14014,13166,11935,12486,468
43306,55604,80585,2976,3062
10069,18501,12279,257344,44147
89,87,217,2059,1995
771,10147,17979,9279,27936
10200,686,71547,9783,62
321258,10428,72571,40807,510
90,306,321,682,9962
3172,10368,9870,5971,205587
9533,8080,1248,8843,395766
242083,256924,11374,1961,10186
45317,14351,333371,40932,355629
9552,580,12245,9644,10426
18360,22102,67373,2309,49013
259693,10065,72571,63006,20156
17707,22327,3981,283708,10163
109431,13079,1640,50646,1961
19556,11935,12486,2054,50725
9823,1995,8009,27022,18602
38322,8836,4824,136795,28053
12486,14014,2755,9541,192102
36739,13908,227707,29076,2309
76487,23367,16052,80585,240
4960,42497,12486,14014,429
28665,429,10186,10226,290391
9877,103370,82693,76494,17202
40880,24071,239571,8966,13649
68812,34941,15556,3482,3682
36597,14757,27936,11804,429
2034,11826,41009,2140,138832
17431,195589,34549,325133,17130
13166,114635,242083,429,21612
14175,49519,10530,81188,129
297100,192136,132363,1874,60309
172385,17622,18357,278927,2355
14757,82700,6020,12486,14014
1123,204922,745,10468,13812
51162,60463,41216,13967,533
208134,426469,11377,40807,321258
385636,9036,7979,21765,28178
49519,12610,99826,228326,19585
4518,261023,322,819,226354
41382,14560,8913,74725,11826
10414,321258,13788,24664,71547
88641,111190,293863,16643,92635
262543,7942,2277,177572,39254
11935,37821,37165,429,68684
10384,346081,8619,254,16320
9869,33693,49018,152747,134371
159037,13816,11426,2054,1788
327833,58151,19994,50037,510
43434,2009,44260,21208,39845
174311,4032,10705,49787,38317
11536,9311,244534,5178,139998
19585,14292,139038,9945,176
19994,10781,300706,13788,53953
18681,9437,43931,8080,13389
109428,23618,13490,190847,49519
14139,76487,62008,9672,8975
49963,9557,7973,85860,87499
318850,235260,34653,2669,76649
503,321258,10384,50601,597
30979,175541,184,9969,103663
1645,3033,1598,311,45658
38541,26748,38940,1417,46261
14757,78814,256962,7341,74725
11935,82679,14757,10197,114635
321258,49530,6687,9682,1975
1645,66,91070,11576,36549
11186,17113,9335,4597,104896
704,10362,10197,15556,23963
16727,20,139998,50942,10013
134371,2034,332411,270938,21512
13856,608,2135,10208,26837
169917,39851,320,181283,10559
36586,38321,834,54580,50037
5172,10885,80468,64973,13596
50035,9026,145220,42033,14324
1946,18841,44147,365052,82690
14538,10197,50725,188207,9290
164372,10914,87818,10982,57089
116711,72559,262500,14164,257445
11022,13374,47686,9448,228203
257445,3587,1268,7518,310569
9713,325173,9034,12079,355629
272724,18841,82690,101299,64688
49018,13154,8859,11509,4816
447027,38321,333355,36648,3989
31535,10894,10696,18475,4960
214,114635,10073,192132,704
1956,278348,20309,16651,12509
42109,71,82650,43947,45138
13072,11470,120467,23048,1961
25312,17134,209274,13501,230266
299245,6477,258509,71,86331
9400,429,18475,26022,14014
235260,11935,37165,82679,1402
13994,114635,14757,14014,429
321258,20737,361505,63006,49519
398,17113,76640,5503,36597
239897,51162,49519,7518,9907
25704,42819,10008,14846,268917
21345,11817,41823,49444,9502
116149,14873,72105,41515,99826
11302,8981,50725,272878,306667
34592,29917,185465,31203,1705
332411,71157,46727,9550,11687
8849,39210,50725,14014,16112
10760,76996,24469,11137,184345
335244,104755,1382,320435,10585
75033,1587,10858,8095,12783
16617,18777,3489,8836,8838
234212,333371,34099,46729,7278
146198,22907,13990,6016,179144
267860,754,290370,24973,146216
38780,70868,4599,28353,34806
15070,302156,13785,80274,95
16538,11592,50725,887,4953
57157,11827,944,36597,22345
35944,24113,36419,49852,10163
58595,129139,67675,75033,17820
5353,319910,9664,79698,150211
2755,21612,14014,206296,165864
3060,25719,985,278,15487
16358,33430,9294,10013,137321
1579,41283,704,16112,26022
8060,34584,58151,73935,54580
84184,1499,310933,88751,168259
402515,10710,39210,16538,27936
27983,4551,73247,208134,389425
4597,20653,49081,22907,2142
75531,162396,8913,325173,866
55420,9557,33430,49963,27686
10060,3638,4553,1585,231576
14114,62116,8337,107846,25719
171759,28665,42345,23367,15624
332411,1248,13536,29371,464
21074,12486,82679,11935,14014
15250,11212,12154,195589,121986
249164,429,8285,268920,16538
10743,30315,14757,7220,36597
24438,11543,75531,14396,37985
8293,80585,20,31005,50538
50538,321,5236,320,210577
13908,9488,29078,94352,19585
7006,41233,10560,14834,159037
4836,27404,14290,291362,11109
39349,11826,24973,10923,9991
192141,82700,14014,21074,646
223702,50135,11374,9762,14175
23367,80585,28665,14057,4551
82700,14757,31535,44826,218500
82679,11935,235260,68812,55720
180,111,325789,183894,21338
14137,42222,17820,43959,158150
43935,13994,9422,74725,45658
10664,9571,34069,206563,4688
326576,75033,27322,13079,745
4911,102362,242,72387,134371
158011,10590,9665,8741,853
235260,14014,28178,12486,2755
2054,16858,159037,6478,6575
36955,8681,59965,29076,9355
42151,9664,14139,17379,57800
13994,37165,429,11090,23963
4935,9023,50135,109445,10808
853,11876,7973,9664,41488
43653,72914,26388,274758,355629
38448,18292,10718,10461,310933
235260,27549,37165,12486,88794
13909,10734,5780,52032,170
16320,13856,193,9271,76341
10133,13072,22913,227306,113464
4911,134371,332411,29371,8592
9593,16110,181533,125263,49022
17917,11470,37710,74777,59678
670,37165,14757,24424,671
11658,24432,8913,14292,25376
169917,69668,22600,13389,39851
9488,11065,342502,153518,9543
29076,360188,3587,1088,19556
25388,10756,306667,82679,256924
13856,12142,50037,72331,663
4960,28260,9526,242,14536
144340,342502,11631,153518,3170
39851,39563,10559,175291,321
188207,227973,82679,26022,11935
102362,11826,49018,332411,70006
10996,153518,71688,172385,46195
453,14757,27451,235260,13536
7518,10567,159824,283384,170687
15556,6478,11935,17979,10362
24973,9882,2207,907,267860
70436,807,11892,5955,8080
18530,171759,39538,96724,16888
43434,11826,29371,9766,32274
12160,2055,38665,76487,2289
87826,16406,10034,71805,306745
13536,320,22600,39851,26268
24913,10950,10029,18736,238
4234,6217,19994,3034,29427
8271,10696,646,11093,312791
1586,38541,11470,37931,19959
165,114635,11935,256924,468
321258,376010,36334,426469,9682
103370,360188,208134,175555,15670
248,38093,9819,17663,322194
208134,10564,194588,360188,36549
1366,226,11648,7942,454
11826,29371,70006,89325,102362
112937,9806,2355,8831,6020
510,99826,176074,309919,10117
16690,19585,49519,48572,118
21512,82682,16112,6071,185465
26022,11302,8619,188207,14014
129139,34584,622,41446,41402
8545,139998,45138,41630,1948
9730,1439,63492,70875,10330
185008,66607,225235,26039,76487
11935,37165,16112,27936,114635
582,33542,14057,108346,1646
49852,48572,94352,14758,240
2148,650,4688,10060,1717
113464,31909,319910,158011,33542
16358,158015,13812,133805,1621
325173,127493,3291,34549,9400
29426,7737,8408,13516,10246
38757,9488,295914,92635,22949
11935,429,256924,24226,37165
50546,9582,5994,82654,1624
325133,12154,15250,31117,11212
10214,9683,10569,388,3172
14757,24424,256962,31535,49365
35169,165864,331745,1090,43090
258755,20309,13476,4256,59962
172,168,174,152,10611
702,56601,17708,16096,18405
11935,16112,8271,13994,68812
152747,13856,25763,6479,30379
9647,8386,30979,360188,17979
67660,704,188207,256962,19556
772,17979,11395,9647,51052
817,818,2661,13856,270946
49787,5528,12079,227975,228326
82650,1954,18736,125052,360188
395,440,87421,34851,956
295886,2054,235260,1555,86331
278316,19994,116613,133805,2084
16727,11132,4474,10029,15389
4599,17577,16620,16643,8293
17820,9095,49018,907,25461
16388,24071,59436,11191,220490
37165,8849,11935,10226,19556
26039,40920,13092,435,290391
109424,29371,2320,43434,49018
1788,22530,52032,21724,238
10923,11665,256962,19585,10073
158752,176074,23069,9645,9707
42222,82684,9644,158150,14137
72431,342,227306,853,13922
14560,29371,256961,38970,228967
9387,9626,188207,58595,2270
16112,12486,704,11935,37165
14014,11935,2755,13994,12177
41283,11302,158015,1248,670
171759,23367,80585,283445,240
417859,14139,2309,11033,23730
34335,10471,2755,27360,270303
12763,54518,33870,238,159037
18147,15489,13673,30979,9969
16096,13908,157841,29076,9350
587,20337,13193,6020,13551
17820,347764,2428,75033,44865
114635,704,316727,12486,37165
37165,704,12486,23963,18475
13006,9355,57201,16112,322194
13072,17795,1535,56288,11282
13994,14014,74725,74084,173
10477,192102,36955,2755,41283
12486,14014,11935,19556,343795
11935,343795,10197,279759,14014
14160,1257,38780,49519,6116
16899,10391,4599,28353,15173
12400,8293,613,244316,1640
2486,6278,38319,27022,8840
4960,10197,37165,13994,14014
14293,509,244534,14014,16858
66607,1088,24356,9290,9279
271331,9912,14293,72431,424
49018,287948,29371,9257,267860
14869,13856,122906,563,11551
11935,205587,14014,12486,11302
10560,54518,2295,238,25636
66607,100,13551,46138,82700
4599,153,10914,24684,1934
72431,342,424,1904,12100
33542,71859,1933,12412,585
15186,13788,63006,11257,79694
10718,41283,13223,14757,29461
14014,243940,2755,2122,256924
10186,37028,10664,51130,274758
576,11690,10068,227719,44260
11826,190955,49018,6968,7304
14757,13994,74725,13536,84184
41894,10590,8741,72431,9665
10246,3034,29426,11683,16281
260346,134371,19344,22803,26268
14175,1576,50135,14869,3509
9610,9826,14164,13600,8850
51588,12612,1366,50698,68812
139998,16727,17130,13523,43933
11804,175555,103370,9443,26367
192141,11935,27936,1248,11302
238,170,75674,159037,10560
57089,50135,7518,164372,239897
127560,424,16072,11470,342
787,24206,322443,49040,5820
28665,2054,159037,12763,8386
19150,39514,204082,116613,9355
241254,34941,310706,192132,37233
13788,312791,15797,5279,330770
132316,8077,11260,200,68179
23367,240,11217,10664,80585
309919,660,10029,11357,6217
321,96,26390,10876,3580
46332,325173,8051,16620,82696
208134,32275,99826,137347,15489
1621,88036,1248,159770,158015
385636,36696,10067,14299,272878
9400,10760,386826,77987,99826
265208,12837,50538,7304,546
62728,11683,6479,235,35791
14757,13994,50725,29514,114635
24363,308529,250184,323677,44944
19840,704,74084,316727,6440
10696,66468,24432,99826,11217
12177,9449,323271,296099,109418
9918,226354,23479,334531,85860
8291,21801,14757,223,429
139998,11546,75033,17820,232679
28665,10760,146631,171759,23367
33430,16620,45145,16222,37735
164457,49018,175291,20520,115210
16857,4929,16406,8357,321258
549,12096,302688,11543,25968
11935,114635,12486,27936,37165
332411,13150,26268,2142,193893
146269,2428,10400,905,253450
3059,4258,19994,184346,15186
4523,302688,13066,10283,5925
10664,23367,96399,28665,60421
8536,9531,1452,1924,49521
85446,8328,25379,238,43546
19344,31640,907,43434,13536
16232,8842,10390,13579,232679
9626,14164,44912,79,13475
704,38,188207,82679,20009
953,258489,17622,239897,278927
321,43539,49018,169917,26268
158015,13908,29076,22327,11904
13856,813,8831,367551,14139
82702,5494,6278,257932,10191
12244,2135,9664,72431,218043
12612,159770,396152,12498,72571
16052,702,13132,191714,16096
4599,26039,4960,69668,6023
106646,6521,242,1402,33909
2755,6440,192102,4348,9541
4347,55903,10283,1548,220490
10642,24469,76996,114150,29996
9378,8271,10402,312791,48463
711,10034,108346,2054,1954
386826,4967,100042,9813,21801
244534,41210,12220,8293,8970
11935,12094,12486,114635,82679
99826,13523,46420,8545,1948
232679,24071,239571,37735,756
13689,178862,11353,24662,220490
15186,11531,10414,98557,15797
91076,11065,37735,10934,289
76617,348,300706,284,309919
235260,14014,82679,11935,12486
170687,49519,228326,11011,227707
935,227,256962,19904,46261
8838,5820,10431,10550,34341
12400,31535,37165,256962,20009
39209,13889,10802,8488,33106
125052,21612,11687,13501,13160
10861,17813,8374,27936,9978
9625,268920,49524,38970,2112
27455,227975,9430,39541,50035
133575,15556,192132,14757,27451
14139,6520,76487,16651,290595
26602,45145,837,389425,16222
25719,4174,62116,985,12281
510,287903,215881,59917,76706
22600,169917,321,39851,69668
153,29595,258509,34335,20763
31005,20009,12400,704,278348
16388,9655,278348,38007,139998
10658,11260,7453,16866,14434
489,24226,9422,12094,205587
3049,587,2662,18475,192132
11935,429,37165,23963,468
30379,9341,-1,4965,13363
10664,14057,23367,137,22824
704,15556,74084,55420,14799
10664,12569,173224,180383,6575
98,11935,12486,11302,16112
73247,27983,301365,50725,37165
563,49529,9664,11302,332
144340,14574,91076,9280,4599
8329,1956,1904,11400,17820
9396,49018,370464,31915,75861
14757,9574,21612,228326,15556
43306,40185,52015,25786,480
26388,37903,15983,76487,37842
14014,4553,37165,12486,11935
628,50035,278348,92635,10226
62215,14914,62008,272878,13079
11302,1830,10549,10559,1248
76758,44944,3981,40794,27455
2300,13260,14048,7214,21972
76487,298312,309,113464,59930
12486,11935,4816,82679,16112
290751,9396,49026,9930,22803
82679,14757,214,11935,13994
440,11260,157544,9783,20856
96,306,5236,321,682
772,11935,19556,17979,12486
10072,195589,15250,31117,11212
191714,10183,104896,16112,12207
5900,676,3766,9208,10724
122906,14139,87827,11065,76487
14293,6440,39210,37165,14014
192141,38543,14014,16441,256962
16781,6068,25704,11065,244786
12400,20009,192132,78149,42497
606,8942,25793,14325,16161
2662,2755,22345,9672,664
72431,12100,342,227306,424
66025,13983,10436,64688,180296
239566,1677,10537,22824,75033
18736,60307,82650,343409,14306
10426,244776,426469,3482,84332
296099,228326,88751,227783,49013
14283,137347,11687,360188,125052
301325,58595,67675,15005,1887
429,46261,65448,8839,43630
175555,139998,35688,125263,82696
9583,13991,76487,40494,59678
205587,10368,1402,9697,12400
10065,11186,64720,11442,654
11,10991,9292,13523,9582
309,30141,342,150211,34043
14293,113464,12412,146269,44092
1954,60307,99826,33217,4951
354110,14757,14014,13994,204082
257445,19994,510,215881,129670
13335,20856,440,1091,71805
25196,76487,84355,650,26963
332411,146198,134371,19344,28053
64688,11918,16727,355629,7278
49018,157293,190955,11826,75861
45054,116,13363,49018,11176
16651,22971,76996,1548,55903
9290,10876,52015,27360,116613
41210,27342,17577,293863,268917
342,1495,72431,34043,16072
15660,948,4929,11932,1621
17379,75033,21311,4599,34941
332411,10065,13389,335874,14043
6557,5689,222899,10073,598
26748,1621,18405,159770,43931
4523,302688,20542,812,417859
14325,26673,321741,76996,32274
29371,175291,49018,24973,907
45138,1954,10625,16388,9659
50544,9515,11141,1831,325173
235,25769,9793,71679,13460
13983,11170,13920,13960,10637
702,13476,80585,152747,35690
46889,80468,35696,228205,82696
12486,114635,11935,343795,19556
38317,191714,17403,1268,23988
138976,33106,13788,77934,29406
29406,14275,6435,411,11531
704,8271,74084,9434,6440
16388,11011,23367,11901,13908
20009,20943,9093,6615,25312
41479,11690,206213,39053,18892
49081,15070,308639,11667,7445
157841,16096,34697,702,380733
321258,11298,46727,11351,152747
36334,3034,691,285923,138976
13476,35690,17880,226857,889
15074,1495,332411,15644,10970
13856,90,9737,12085,14351
1125,1547,10280,92635,22824
176074,309919,277519,480,9459
29371,49018,119458,134371,11302
302156,82675,39514,1428,146216
43931,10871,84318,1710,10329
342,69848,227306,298312,39349
55831,907,192102,2755,11096
38985,18238,169917,10876,9991
5125,11090,127560,45958,2662
256924,14014,11935,10073,1930
72197,57800,266647,22,228165
43653,49948,293670,206412,50875
8011,8009,296,534,8698
82679,11935,250184,14014,10197
1850,32222,9430,325173,12079
889,55180,35690,278348,23655
43306,9504,44896,11509,24973
30315,14396,308639,5516,45658
12177,14014,2122,29514,14757
2054,16858,10197,159037,37165
28665,360188,10894,429,14057
10067,9447,888,18126,105864
27936,7326,204082,31535,1579
11935,20009,74084,468,14014
255266,18516,10844,24913,59861
37165,13501,29514,12400,13994
650,28665,80585,1788,101179
13411,32740,38415,10876,171274
38093,3170,228550,325173,84178
134371,332411,241239,2034,19457
254024,340816,75033,9729,1705
22947,45145,14757,49478,26602
49963,10139,1831,18480,33430
325173,13025,33430,50035,27455
37056,24420,2044,22215,11232
29076,13983,10075,429,13223
7451,29371,49018,325173,29463
19187,214,296099,11687,3116
310569,10664,125537,6575,23367
13751,18736,9089,10067,17403
979,345003,74084,15556,37165
46146,153,294086,20943,73935
112456,13510,324322,13788,1725
14745,11302,16112,14757,29917
97370,30890,14369,77156,979
114635,14034,12183,320,90
208134,137347,268917,426469,41210
75861,431,4723,29193,18713
18276,49730,278348,257445,220490
2755,12486,14014,10008,76494
319,55903,170480,13768,72710
298312,342,11546,205596,72431
16617,26268,46503,6217,1949
50620,309809,49519,2105,22832
1428,8859,18869,355629,11509
10065,80278,14577,1621,1415
157353,29193,18501,60599,13363
8913,11823,50014,14757,31535
150211,250349,8780,55903,26672
10718,257088,19959,21338,9799
769,301351,2001,47502,116613
14392,30596,79,25520,74510
12412,10590,13495,69848,10592
256962,310933,39800,8838,36597
13983,9388,29076,801,10786
9703,14139,8469,710,297100
25520,74510,253450,787,1620
14369,13994,1586,14757,27936
17820,192136,13960,2428,12783
8271,11302,41283,1586,361159
72431,297100,13072,158011,10364
11935,44639,114635,82679,256924
65057,10253,12783,8818,89325
227973,11935,12486,82679,16112
2048,7942,2277,39254,1649
11302,16112,11935,26022,68812
2755,14014,13994,2110,12486
109418,10226,306667,8293,4912
713,21612,18074,11687,2054
1934,27686,291870,16428,357834
22821,20024,208134,9731,226
12602,11831,215918,98,13342
44562,13223,70,14745,248
9447,84355,2675,1933,73567
28665,9451,40428,76487,24071
209274,109091,8984,9672,9741
114635,21612,11935,343795,214
25968,8970,258509,8009,10628
190955,49018,1590,29193,10398
113464,342,309,621,227306
23479,14292,9291,10663,319888
8413,39806,132232,98549,321258
14014,12486,302,159037,2755
699,708,322443,707,250066
12212,546,16162,6217,159770
11935,468,37165,103370,20009
385636,28178,14139,272878,79161
9928,14560,21349,77950,18736
12192,12783,2428,75033,18530
417859,14139,25353,164372,23730
24066,11977,11980,76487,19644
13994,14757,256924,74725,41382
11935,36586,11979,37165,19724
184346,56601,11026,39563,9616
16358,10696,77930,29406,11531
14757,204082,2755,14014,114635
329440,40807,46503,3600,6687
10521,5689,10073,2018,50942
14757,242083,44562,11051,10760
72431,853,12412,10691,10364
205587,109091,24226,1645,12094
26963,2148,16052,45272,80585
325173,71805,14057,16406,73567
8272,2755,14014,68812,242083
173931,50497,208134,27995,192577
37931,17917,10288,42684,7303
5925,10739,329833,41144,10226
10439,9583,23655,17130,1948
11935,12486,14014,24424,37165
4148,1429,9583,38780,26039
29146,113947,2675,14325,9469
10226,84401,436,4599,13072
12506,192136,1874,32274,14293
30379,9963,41110,63006,19912
14014,2755,12486,235260,37165
37710,42033,11638,161795,3089
436,11876,9842,2289,8913
13994,704,14014,188207,74084
41733,17577,1640,15556,250184
22013,6615,10052,25,424
253450,25520,79,260947,30596
12412,158011,146269,10590,16072
332285,7504,10025,12093,360188
8849,192132,50725,309919,17995
16651,8966,51828,1548,293863
10279,328307,16620,43947,228205
64688,21349,11342,10212,206213
18041,266856,4148,688,76487
14560,23048,41630,17403,38007
14293,328425,55720,25461,82679
116613,20296,18238,13411,1948
480,9741,1645,9631,69668
182,11935,34941,429,10592
235260,4960,37165,14293,20009
440,4965,9783,20856,157544
342,256962,429,25,16072
10008,16353,29076,9355,429
13908,13576,293670,83,64559
10560,238,770,33870,10802
681,242,102362,29371,11826
10664,23367,28665,1788,11217
629,242512,259943,377,6466
293646,1705,16899,62402,11426
11260,20856,80035,9035,440
13496,11826,29371,10802,19405
3083,146203,3587,34549,12771
33430,302688,28665,55180,62838
6961,7304,38093,17403,9655
1954,18736,64688,25379,209263
17187,13909,3179,306,546
12245,9552,580,118957,579
6020,8831,55720,52010,15556
19556,4951,132344,109418,18736
360188,333348,49787,30979,202604
31117,11212,12154,195589,13938
14757,12486,84184,204082,14014
13072,13898,15045,49787,56288
16162,11249,43931,395766,11932
8848,4012,199373,70436,14576
176074,510,6488,3082,23069
262543,55,21074,17577,198184
43839,12079,10226,3472,10208
10315,7510,80468,403,35696
49519,228326,105864,57800,31915
12220,5123,20,10944,16651
72431,11165,227306,12100,853
29076,19556,429,172391,11935
3089,80468,34016,25636,32222
345003,6440,37165,24424,31535
10950,7445,251,60420,13166
9969,55123,35689,4032,16358
21765,10710,71805,19840,13996
9003,52449,61337,1954,71805
6478,13816,82679,670,16858
37165,250546,8545,15556,114635
39210,5516,65448,248,5966
37165,704,16112,29514,13994
104896,37165,15556,14014,74084
14014,68812,13994,235260,26022
4599,239571,11687,14902,4174
3600,11065,44638,91076,342502
18681,27029,10398,169917,63006
190955,29371,157293,49018,38970
29371,14139,20653,19150,13856
293863,11129,17577,9715,1691
310933,9678,16112,27936,98
3291,1248,11697,206284,2757
2755,14014,17709,12486,429
94329,36334,46705,57120,356987
13856,9035,4965,20856,9783
342,227306,146269,158011,16072
394047,26268,332411,249164,16358
113464,10590,14582,146269,72431
25968,17622,114,10550,41154
37165,361159,345003,18475,21612
280391,44865,2667,10786,598
468,26022,29076,429,227973
18734,20009,13994,704,587
10985,2001,9280,161795,111
38,12257,188207,35219,79698
455,65057,12634,7485,149
14745,11176,310933,82679,11935
38358,10426,42807,15489,39780
64720,84318,4232,18681,98549
1439,18937,22820,8587,45269
704,64973,38,13006,13
670,256962,429,227973,14014
238,13536,75674,68818,10028
55420,20024,16096,9726,67660
164457,2001,769,38358,42807
37165,11935,29514,429,10073
37821,464,22345,11702,260346
13536,14914,1248,206284,47502
10567,105864,77951,9607,57800
360188,14283,29076,39053,256924
29078,9957,23479,14325,10637
702,12158,184346,84204,14014
12245,579,9644,580,118957
20,13523,11386,206563,139998
116149,10137,18357,72105,10996
295914,42057,17711,510,281189
288927,244534,9026,9919,325173
21301,19556,14014,11935,37165
157,172,174,152,208134
11066,9737,11888,119657,13983
10428,1090,11096,9989,37799
2118,333355,134371,185567,17708
193756,3512,137094,290825,254904
238,770,8328,12763,159037
139038,44896,14220,223702,50359
268920,10985,10008,13751,270938
62206,49013,1262,302688,114
60599,9276,16406,13920,9003
23367,80585,33155,4688,240
228326,771,1408,13908,181533
10029,23367,14057,13523,209263
20,20296,25379,8363,71805
113464,228150,342,33511,72431
31166,190847,8913,324322,77930
364083,13460,30082,10786,658
9819,89325,38093,10065,745
13908,11011,99826,296099,272878
13751,352978,10189,34099,10070
9647,17979,9043,51052,9969
75033,10068,12783,4599,21755
43653,323967,40932,650,125537
436,1817,53113,81220,50014
11826,20857,272693,13983,146238
13909,1850,37165,9416,114065
379532,347126,281189,657,9725
277519,63006,119657,10426,64720
66607,130150,24356,1088,10320
8675,253235,343795,84892,9352
16358,11058,10253,10696,115210
15121,15907,1268,15389,26618
9655,13994,4599,15556,19840
3089,40185,49530,1619,29731
66607,157841,14538,253235,82700
19994,287903,19997,447027,257445
13856,2370,170687,10202,168259
2757,171759,1586,51828,325173
37821,12183,22832,2122,11702
50725,38033,8545,8849,9582
4599,11812,33430,325173,9541
13025,80468,18530,14736,1850
9819,7515,3170,13812,54897
23330,12150,169917,39851,206284
13994,74084,14014,41317,74725
72431,3536,146269,10691,9664
386826,10712,325133,139998,16288
14757,24424,13994,8968,37165
146,1369,76487,72431,9664
185465,15644,453,31166,325373
13335,41154,8831,45612,165
4688,650,14057,23367,22479
21765,385636,11592,13856,11090
25719,8077,107846,985,38428
17820,26039,76487,10317,139998
37165,13994,343795,11935,4960
7944,39053,31535,260778,11935
80468,29715,80585,19489,42345
32740,44413,47889,57120,153795
64720,13788,102362,75861,13510
11697,8293,15556,253235,587
16112,11935,12486,37165,10197
6973,210577,14757,41283,38050
214,1248,9104,69848,948
139998,15389,13960,1954,26618
2084,50698,429,14112,14757
25379,27420,20862,12079,1954
361505,62630,24664,73567,75861
16651,38,3033,704,64973
